-2.714798	0.511233	-2.203565
-2.638016	0.435283	-2.202734
-2.631793	0.430177	-2.201616
-2.623700	0.423088	-2.200612
-2.686568	0.481500	-2.205068
-2.590463	0.386924	-2.203540
-2.319137	0.115974	-2.203163
-2.672260	0.468600	-2.203660
-2.729162	0.524433	-2.204729
-2.680530	0.477183	-2.203346
-2.877203	0.674567	-2.202636
-2.937805	0.734295	-2.203510
-2.860109	0.656919	-2.203190
-2.897852	0.696151	-2.201701
-2.934864	0.732299	-2.202565
-2.733762	0.532237	-2.201526
-2.941280	0.736541	-2.204739
-2.816328	0.612323	-2.204006
-2.889755	0.687395	-2.202360
-2.943563	0.740803	-2.202760
-2.872839	0.669775	-2.203064
-2.790902	0.588867	-2.202034
-2.933884	0.731088	-2.202796
-2.767672	0.566312	-2.201360
-2.694064	0.493201	-2.200863
-2.954003	0.752095	-2.201908
-2.781335	0.578460	-2.202876
-2.692729	0.491937	-2.200793
-2.735466	0.534639	-2.200827
-2.646964	0.445284	-2.201680
-2.674567	0.472557	-2.202009
-2.940221	0.736628	-2.203592
-2.726812	0.524002	-2.202810
-2.729480	0.524318	-2.205162
-2.854420	0.653624	-2.200796
-2.787844	0.584899	-2.202946
-2.734907	0.531546	-2.203361
-2.970672	0.766779	-2.203893
-2.633705	0.431423	-2.202282
-2.617553	0.416145	-2.201408
-2.904310	0.702242	-2.202068
-2.530203	0.327502	-2.202700
-2.652911	0.449140	-2.203771
-2.729241	0.529720	-2.199522
-2.659201	0.457522	-2.201680
-2.642175	0.441381	-2.200794
-2.847572	0.646318	-2.201255
-2.566250	0.363377	-2.202873
-2.660270	0.456433	-2.203838
-2.738326	0.539063	-2.199263
-2.652638	0.450750	-2.201888
-2.595105	0.392895	-2.202210
-2.836046	0.634802	-2.201244
-2.571341	0.368363	-2.202978
-2.624055	0.419845	-2.204210
-2.643710	0.439713	-2.203997
-2.654361	0.452999	-2.201362
-2.772688	0.569331	-2.203356
-2.433149	0.230852	-2.202297
-2.759845	0.557216	-2.202629
-2.439661	0.236380	-2.203282
-2.654712	0.449671	-2.205041
-2.823451	0.622093	-2.201358
-2.469652	0.265886	-2.203766
-2.509059	0.306007	-2.203052
-2.860836	0.657168	-2.203668
-2.653892	0.452601	-2.201291
-2.493276	0.289233	-2.204044
-2.621664	0.417787	-2.203877
-2.674588	0.470370	-2.204218
-2.919883	0.718912	-2.200971
-2.924691	0.722419	-2.202272
-2.492559	0.290034	-2.202525
-2.595033	0.390540	-2.204492
-2.808367	0.604876	-2.203490
-2.801882	0.599542	-2.202340
-2.943975	0.738842	-2.205133
-2.845271	0.644012	-2.201258
-2.507710	0.305861	-2.201849
-2.588092	0.385131	-2.202961
-2.926369	0.724417	-2.201952
-2.694098	0.491066	-2.203032
-2.989684	0.787722	-2.201962
-2.882598	0.679399	-2.203199
-2.470845	0.267759	-2.203086
-2.670484	0.466776	-2.203707
-2.636734	0.434273	-2.202460
-2.888898	0.684953	-2.203945
-2.619392	0.416067	-2.203325
-2.573797	0.369727	-2.204071
-2.568085	0.366234	-2.201851
-2.899745	0.698544	-2.201201
-2.731454	0.529483	-2.201971
-2.692142	0.493349	-2.198793
-2.549357	0.345471	-2.203885
-2.757206	0.553330	-2.203875
-2.919210	0.715037	-2.204173
-2.842789	0.641003	-2.201785
-2.735300	0.534446	-2.200855
-2.496425	0.293486	-2.202940
-2.598911	0.394584	-2.204326
-2.787604	0.585577	-2.202027
-2.633632	0.431879	-2.201753
-2.498641	0.299210	-2.199431
-2.608719	0.405878	-2.202841
-2.577257	0.374003	-2.203254
-2.692163	0.486772	-2.205391
-2.578524	0.375820	-2.202704
-2.710563	0.508070	-2.202493
-2.564885	0.362089	-2.202797
-2.557030	0.350298	-2.206732
-2.736621	0.534093	-2.202529
-2.676117	0.473146	-2.202971
-2.509694	0.306610	-2.203084
-2.703597	0.500967	-2.202630
-2.633897	0.430837	-2.203060
-2.908894	0.703883	-2.205011
-2.818903	0.617359	-2.201543
-2.497376	0.295796	-2.201580
-2.489147	0.287616	-2.201531
-2.521068	0.317882	-2.203187
-2.892077	0.687933	-2.204145
-2.803209	0.599655	-2.203555
-2.763800	0.560221	-2.203579
-2.487733	0.285859	-2.201874
-2.584752	0.380922	-2.203830
-2.484830	0.278735	-2.206095
-2.387249	0.183849	-2.203400
-2.792578	0.588626	-2.203952
-2.678993	0.482170	-2.196823
-2.445246	0.243769	-2.201478
-2.704992	0.503780	-2.201213
-2.650084	0.446935	-2.203149
-2.760255	0.557208	-2.203047
-2.781785	0.580544	-2.201241
-2.444058	0.242079	-2.201979
-2.537426	0.334180	-2.203245
-2.387312	0.184711	-2.202601
-2.570493	0.368634	-2.201859
-2.774589	0.574100	-2.200489
-2.571026	0.368553	-2.202472
-2.375792	0.173304	-2.202488
-2.597814	0.392665	-2.205149
-2.790269	0.589026	-2.201242
-2.468525	0.266148	-2.202376
-2.772388	0.569229	-2.203160
-2.525484	0.324179	-2.201305
-2.798302	0.597542	-2.200760
-2.653871	0.452391	-2.201480
-2.598092	0.396069	-2.202023
-2.878514	0.678486	-2.200028
-2.549799	0.347895	-2.201905
-2.422463	0.221061	-2.201402
-2.512261	0.310446	-2.201815
-2.788604	0.585118	-2.203486
-2.852242	0.647742	-2.204499
-2.669210	0.467616	-2.201593
-2.465725	0.262494	-2.203231
-2.708574	0.504829	-2.203745
-2.647089	0.445272	-2.201817
-2.431813	0.230977	-2.200836
-2.741632	0.538247	-2.203385
-2.860221	0.656705	-2.203516
-2.633774	0.432997	-2.200777
-2.408711	0.205972	-2.202738
-2.662339	0.459512	-2.202826
-2.701349	0.500679	-2.200670
-2.595879	0.393697	-2.202182
-2.893193	0.693303	-2.199890
-2.657204	0.455209	-2.201995
-2.361713	0.158780	-2.202933
-2.674969	0.472145	-2.202824
-2.598309	0.396014	-2.202295
-2.365173	0.163166	-2.202007
-2.361125	0.158338	-2.202786
-2.573263	0.372834	-2.200429
-2.438675	0.236644	-2.202031
-2.553596	0.348713	-2.204883
-2.729906	0.527567	-2.202339
-2.533825	0.330896	-2.202929
-2.794293	0.591976	-2.202317
-2.550791	0.348965	-2.201826
-2.483308	0.280759	-2.202550
-2.795507	0.594903	-2.200604
-2.653746	0.450496	-2.203251
-2.699581	0.494077	-2.205504
-2.947834	0.744592	-2.203242
-2.743399	0.543161	-2.200238
-2.612524	0.410163	-2.202361
-2.426251	0.223225	-2.203026
-2.788974	0.587569	-2.201405
-2.858553	0.654115	-2.204438
-2.418457	0.215726	-2.202731
-2.539524	0.334566	-2.204957
-2.953039	0.748565	-2.204474
-2.711032	0.510298	-2.200734
-2.351986	0.149680	-2.202307
-2.338407	0.135150	-2.203257
-2.658364	0.452937	-2.205427
-2.977621	0.774924	-2.202697
-2.772774	0.570329	-2.202446
-2.345861	0.143290	-2.202571
-2.611427	0.410003	-2.201424
-2.666451	0.465536	-2.200915
-2.357765	0.155610	-2.202155
-2.601225	0.397062	-2.204163
-2.767562	0.566330	-2.201231
-2.695728	0.492702	-2.203025
-2.470665	0.267124	-2.203541
-2.680003	0.477444	-2.202559
-2.727983	0.523521	-2.204462
-2.327480	0.123893	-2.203587
-2.681875	0.482999	-2.198876
-2.484030	0.281646	-2.202384
-2.770995	0.569388	-2.201607
-2.693140	0.486343	-2.206797
-2.490658	0.286958	-2.203700
-2.614240	0.411601	-2.202639
-2.785294	0.583749	-2.201545
-2.426239	0.226242	-2.199997
-2.468292	0.263373	-2.204919
-2.536264	0.331757	-2.204507
-2.975505	0.772813	-2.202692
-2.638096	0.437038	-2.201058
-2.551193	0.355273	-2.195920
-2.748065	0.540978	-2.207087
-2.757204	0.552055	-2.205148
-2.393912	0.191086	-2.202826
-2.436307	0.235683	-2.200625
-2.719753	0.517627	-2.202126
-2.597669	0.394363	-2.203306
-2.458780	0.256113	-2.202667
-2.732731	0.531576	-2.201155
-2.679091	0.477903	-2.201188
-2.498596	0.297787	-2.200809
-2.603110	0.400842	-2.202268
-2.405204	0.201853	-2.203351
-2.741999	0.537205	-2.204794
-2.858178	0.652954	-2.205224
-2.715507	0.515508	-2.199999
-2.563220	0.361494	-2.201727
-2.367778	0.166346	-2.201431
-2.543164	0.334734	-2.208430
-2.801153	0.597431	-2.203721
-2.820301	0.620250	-2.200051
-2.497289	0.294776	-2.202513
-2.869796	0.667191	-2.202605
-2.526809	0.325542	-2.201267
-2.359834	0.157562	-2.202272
-2.404438	0.201216	-2.203221
-2.636368	0.432074	-2.204295
-2.673461	0.476729	-2.196731
-2.507582	0.304345	-2.203237
-2.452032	0.247821	-2.204211
-2.622278	0.417146	-2.205132
-2.456930	0.258233	-2.198697
-2.606304	0.405263	-2.201041
-2.502124	0.300007	-2.202117
-2.541510	0.338175	-2.203336
-2.655198	0.453442	-2.201756
-2.540719	0.340124	-2.200596
-2.799982	0.597618	-2.202364
-2.704950	0.503369	-2.201581
-2.808640	0.606351	-2.202289
-2.562055	0.359017	-2.203039
-2.726214	0.525433	-2.200781
-2.499978	0.296505	-2.203472
-2.950675	0.747047	-2.203627
-2.573681	0.371324	-2.202357
-2.562955	0.358119	-2.204837
-2.815711	0.615343	-2.200368
-2.417871	0.215833	-2.202039
-2.864326	0.662778	-2.201548
-2.645469	0.444033	-2.201436
-2.333591	0.131445	-2.202146
-2.643120	0.438495	-2.204625
-2.342087	0.138409	-2.203678
-2.610560	0.411432	-2.199128
-2.404926	0.201317	-2.203609
-2.362544	0.160363	-2.202181
-2.597533	0.394873	-2.202660
-2.831156	0.629229	-2.201927
-2.539307	0.341399	-2.197909
-2.427551	0.224340	-2.203211
-2.690443	0.486887	-2.203556
-2.529789	0.327457	-2.202332
-2.800235	0.597000	-2.203234
-2.355204	0.152391	-2.202813
-2.707331	0.502373	-2.204958
-2.818476	0.617348	-2.201128
-2.476688	0.273238	-2.203451
-2.938006	0.734208	-2.203798
-2.641735	0.436837	-2.204899
-2.834057	0.632540	-2.201517
-2.411334	0.209961	-2.201374
-2.376606	0.173658	-2.202948
-2.463001	0.262510	-2.200491
-2.470419	0.267629	-2.202790
-2.646412	0.444355	-2.202057
-2.340659	0.138225	-2.202434
-2.504030	0.299875	-2.204155
-2.522829	0.319225	-2.203604
-2.657955	0.454598	-2.203357
-2.380528	0.178455	-2.202073
-2.598021	0.396080	-2.201941
-2.433700	0.231628	-2.202072
-2.520318	0.315708	-2.204610
-2.885348	0.680501	-2.204846
-2.588055	0.386515	-2.201540
-2.495292	0.292895	-2.202397
-2.873105	0.669455	-2.203649
-2.625212	0.423329	-2.201883
-2.625542	0.421546	-2.203996
-2.927871	0.723617	-2.204253
-2.902392	0.698565	-2.203827
-2.915934	0.714104	-2.201830
-2.658901	0.457204	-2.201697
-2.646426	0.443721	-2.202705
-2.812522	0.609009	-2.203514
-2.885807	0.680962	-2.204844
-2.843405	0.638970	-2.204435
-2.862567	0.659530	-2.203037
-2.767182	0.566043	-2.201140
-2.469455	0.267456	-2.202000
-2.445557	0.243156	-2.202401
-2.457232	0.253626	-2.203606
-2.482968	0.279707	-2.203260
-2.670823	0.468558	-2.202266
-2.660173	0.462797	-2.197376
-2.743418	0.540531	-2.202887
-2.669680	0.464756	-2.204924
-2.909662	0.707429	-2.202233
-2.744614	0.542218	-2.202395
-2.581258	0.378297	-2.202961
-2.829866	0.625302	-2.204564
-2.806129	0.605369	-2.200760
-2.686955	0.485728	-2.201226
-2.778509	0.574971	-2.203537
-2.653206	0.450847	-2.202358
-2.489667	0.287243	-2.202425
-2.537295	0.333949	-2.203346
-2.672302	0.468378	-2.203924
-2.554799	0.350646	-2.204152
-2.629856	0.428044	-2.201812
-2.593260	0.386429	-2.206831
-2.660169	0.457120	-2.203049
-2.815069	0.612725	-2.202345
-2.444857	0.242962	-2.201895
-2.832107	0.629004	-2.203103
-2.675731	0.472102	-2.203630
-2.772802	0.570736	-2.202066
-2.782905	0.577320	-2.205585
-2.544960	0.342575	-2.202386
-2.487137	0.285821	-2.201316
-2.760793	0.559498	-2.201295
-2.670990	0.469918	-2.201071
-2.723961	0.522167	-2.201794
-2.708493	0.503451	-2.205042
-2.725585	0.518007	-2.207578
-2.811126	0.609064	-2.202062
-2.618485	0.416554	-2.201931
-2.484568	0.281360	-2.203208
-2.631980	0.429309	-2.202670
-2.430010	0.227563	-2.202447
-2.700022	0.496893	-2.203129
-2.867189	0.663060	-2.204129
-2.717610	0.516446	-2.201165
-2.805645	0.600475	-2.205169
-2.783738	0.581542	-2.202197
-2.428669	0.225635	-2.203034
-2.650061	0.450720	-2.199341
-2.420729	0.219053	-2.201676
-2.968727	0.766963	-2.201764
-2.860791	0.657136	-2.203655
-2.454750	0.252196	-2.202554
-2.423383	0.220089	-2.203295
-2.621641	0.416940	-2.204701
-2.888828	0.685633	-2.203195
-2.691829	0.491348	-2.200481
-2.720358	0.516904	-2.203454
-2.657525	0.456492	-2.201033
-2.492051	0.287755	-2.204296
-2.490658	0.288816	-2.201841
-2.459423	0.256044	-2.203379
-2.538916	0.336922	-2.201994
-2.739025	0.536113	-2.202912
-2.752883	0.552660	-2.200223
-2.737321	0.539282	-2.198039
-2.823729	0.621937	-2.201792
-2.804808	0.600901	-2.203908
-2.682721	0.478688	-2.204034
-2.727708	0.525501	-2.202207
-2.781952	0.578961	-2.202991
-2.652912	0.450242	-2.202670
-2.546678	0.344204	-2.202474
-2.628599	0.425740	-2.202859
-2.928717	0.726361	-2.202355
-2.441243	0.242579	-2.198664
-2.715120	0.511397	-2.203722
-2.505961	0.303978	-2.201983
-2.532799	0.328947	-2.203852
-2.792521	0.587013	-2.205508
-2.651467	0.451121	-2.200347
-2.348522	0.146369	-2.202153
-2.346824	0.143518	-2.203305
-2.563964	0.359597	-2.204366
-2.587952	0.385398	-2.202554
-2.401535	0.199868	-2.201666
-2.476753	0.273900	-2.202853
-2.467863	0.264078	-2.203786
-2.563445	0.358520	-2.204926
-2.788167	0.584484	-2.203683
-2.732191	0.527976	-2.204216
-2.432128	0.228838	-2.203290
-2.666026	0.459773	-2.206253
-2.941361	0.738852	-2.202509
-2.710938	0.507720	-2.203218
-2.365449	0.163985	-2.201464
-2.653035	0.450871	-2.202163
-2.329211	0.126926	-2.202285
-2.508592	0.304356	-2.204236
-2.532679	0.327423	-2.205256
-2.714194	0.510049	-2.204145
-2.928531	0.725542	-2.202989
-2.590963	0.388576	-2.202388
-2.734358	0.529021	-2.205338
-2.792295	0.591157	-2.201138
-2.432795	0.226171	-2.206625
-2.890479	0.684641	-2.205838
-2.721779	0.517833	-2.203946
-2.582501	0.379980	-2.202520
-2.824393	0.622515	-2.201879
-2.823288	0.624856	-2.198432
-2.621538	0.417226	-2.204312
-2.769343	0.569972	-2.199371
-2.878677	0.676898	-2.201779
-2.584948	0.384223	-2.200724
-2.373504	0.170603	-2.202902
-2.676662	0.473783	-2.202879
-2.526145	0.324507	-2.201638
-2.623307	0.422995	-2.200313
-2.456553	0.254331	-2.202222
-2.744532	0.543587	-2.200944
-2.381339	0.179044	-2.202295
-2.549269	0.345279	-2.203989
-2.703920	0.500084	-2.203837
-2.597808	0.393364	-2.204444
-2.674253	0.473082	-2.201171
-2.429005	0.227292	-2.201712
-2.876142	0.672483	-2.203659
-2.979899	0.776440	-2.203459
-2.852813	0.651640	-2.201173
-2.404171	0.201193	-2.202978
-2.615926	0.412456	-2.203470
-2.842068	0.641085	-2.200983
-2.385381	0.183406	-2.201975
-2.505712	0.302683	-2.203028
-2.800943	0.599158	-2.201784
-2.546017	0.343715	-2.202302
-2.502321	0.298157	-2.204164
-2.914572	0.714853	-2.199719
-2.621150	0.416822	-2.204328
-2.792777	0.590304	-2.202473
-2.732095	0.528891	-2.203205
-2.628111	0.426981	-2.201129
-2.393811	0.190590	-2.203220
-2.833304	0.629012	-2.204292
-2.780742	0.577623	-2.203119
-2.466831	0.263867	-2.202964
-2.606958	0.403459	-2.203499
-2.557777	0.355686	-2.202091
-2.708013	0.506954	-2.201058
-2.611340	0.410347	-2.200993
-2.873741	0.672306	-2.201435
-2.474034	0.270405	-2.203629
-2.663068	0.461178	-2.201890
-2.851277	0.644369	-2.206907
-2.754467	0.550979	-2.203488
-2.672225	0.470793	-2.201433
-2.603459	0.402717	-2.200741
-2.574964	0.372167	-2.202797
-2.740099	0.538645	-2.201454
-2.872328	0.669049	-2.203280
-2.718243	0.518756	-2.199487
-2.649444	0.447408	-2.202035
-2.555997	0.353681	-2.202316
-2.761652	0.555393	-2.206259
-2.679196	0.473958	-2.205238
-2.683532	0.479803	-2.203729
-2.906280	0.705448	-2.200832
-2.639668	0.438307	-2.201361
-2.458550	0.255748	-2.202802
-2.455722	0.252323	-2.203399
-2.734883	0.532126	-2.202757
-2.663701	0.459518	-2.204183
-2.820462	0.618093	-2.202369
-2.718977	0.517004	-2.201973
-2.796386	0.593552	-2.202834
-2.259401	0.056113	-2.203287
-2.881565	0.679097	-2.202469
-2.693719	0.493616	-2.200104
-2.416949	0.214341	-2.202608
-2.497372	0.293597	-2.203774
-2.626789	0.422309	-2.204480
-2.419322	0.217469	-2.201853
-2.873869	0.670801	-2.203069
-2.394149	0.191470	-2.202679
-2.651398	0.449593	-2.201804
-2.566633	0.368682	-2.197951
-2.710182	0.505914	-2.204268
-2.519406	0.316707	-2.202698
-2.606621	0.402740	-2.203881
-2.655857	0.451136	-2.204721
-2.695554	0.490896	-2.204658
-2.825238	0.619485	-2.205753
-2.890073	0.685786	-2.204287
-2.495043	0.291646	-2.203397
-2.713412	0.511638	-2.201774
-2.838814	0.636219	-2.202595
-2.749765	0.548002	-2.201763
-2.450319	0.245772	-2.204547
-2.699325	0.497552	-2.201773
-2.996685	0.793474	-2.203212
-2.920888	0.718556	-2.202332
-2.595482	0.392739	-2.202742
-2.626641	0.421721	-2.204920
-2.593072	0.387219	-2.205853
-2.572131	0.367823	-2.204307
-2.927961	0.724010	-2.203951
-2.879794	0.675149	-2.204645
-2.598548	0.394775	-2.203773
-2.593950	0.393023	-2.200927
-2.432122	0.229277	-2.202845
-2.599559	0.397625	-2.201934
-2.453809	0.251597	-2.202211
-2.742185	0.539630	-2.202556
-2.740050	0.537824	-2.202226
-2.492310	0.291761	-2.200549
-2.533177	0.331205	-2.201972
-2.826727	0.626371	-2.200356
-2.688156	0.484585	-2.203571
-2.496425	0.294249	-2.202176
-2.638872	0.436556	-2.202316
-2.909757	0.707993	-2.201764
-2.587460	0.385447	-2.202013
-2.609211	0.405271	-2.203940
-2.884752	0.682284	-2.202468
-2.468639	0.265833	-2.202805
-2.722302	0.519758	-2.202544
-2.884262	0.682142	-2.202120
-2.815452	0.615097	-2.200355
-2.544431	0.341231	-2.203201
-2.613782	0.414082	-2.199700
-2.726176	0.523912	-2.202264
-2.834407	0.630730	-2.203678
-2.422309	0.218999	-2.203311
-2.419098	0.215072	-2.204025
-2.502710	0.299132	-2.203577
-2.859308	0.656566	-2.202742
-2.884388	0.683337	-2.201052
-2.693812	0.490719	-2.203093
-2.488590	0.285485	-2.203106
-2.735252	0.532982	-2.202271
-2.639820	0.436322	-2.203498
-2.670231	0.468109	-2.202122
-2.575868	0.374336	-2.201532
-2.449485	0.246800	-2.202684
-2.788919	0.586521	-2.202398
-2.899495	0.699925	-2.199570
-2.597620	0.396743	-2.200877
-2.616235	0.414031	-2.202204
-2.560758	0.357902	-2.202856
-2.972035	0.770367	-2.201668
-2.979236	0.775800	-2.203437
-2.620360	0.417882	-2.202477
-2.440438	0.237747	-2.202691
-2.680277	0.475890	-2.204387
-2.810826	0.605979	-2.204847
-2.818078	0.614425	-2.203653
-2.668710	0.465895	-2.202815
-2.605584	0.401568	-2.204017
-2.560311	0.357843	-2.202468
-2.948627	0.745406	-2.203221
-2.726937	0.523151	-2.203786
-2.393343	0.191991	-2.201352
-2.580513	0.376857	-2.203656
-2.506085	0.303825	-2.202259
-2.768448	0.565379	-2.203069
-2.839813	0.635827	-2.203986
-2.436922	0.233677	-2.203245
-2.450805	0.246902	-2.203903
-2.781772	0.576444	-2.205328
-2.520860	0.318761	-2.202099
-2.601118	0.399866	-2.201252
-2.608082	0.407709	-2.200373
-2.489448	0.287735	-2.201712
-2.600738	0.396596	-2.204142
-2.948676	0.744000	-2.204676
-2.796657	0.595916	-2.200741
-2.566999	0.364745	-2.202254
-2.916035	0.711496	-2.204539
-2.739833	0.538912	-2.200921
-2.620297	0.417620	-2.202677
-2.755116	0.553659	-2.201457
-2.481992	0.279218	-2.202774
-2.818865	0.615582	-2.203283
-2.741515	0.541792	-2.199723
-2.650523	0.447165	-2.203358
-2.379741	0.177230	-2.202511
-2.657652	0.453168	-2.204484
-2.467712	0.263011	-2.204701
-2.540988	0.337186	-2.203803
-2.464373	0.262941	-2.201432
-2.508981	0.306906	-2.202075
-2.800185	0.598220	-2.201964
-2.448037	0.244728	-2.203309
-2.889417	0.684223	-2.205195
-2.677294	0.473214	-2.204080
-2.894887	0.689559	-2.205328
-2.513332	0.311832	-2.201500
-2.444625	0.241367	-2.203258
-2.540521	0.335747	-2.204774
-2.927557	0.725183	-2.202374
-2.620639	0.417543	-2.203096
-2.646188	0.444969	-2.201219
-2.562150	0.360611	-2.201539
-2.515069	0.311188	-2.203881
-2.820047	0.614729	-2.205318
-2.786884	0.584856	-2.202028
-2.738566	0.538896	-2.199670
-2.661212	0.460082	-2.201130
-2.512704	0.309265	-2.203439
-2.813681	0.609862	-2.203819
-2.617859	0.415765	-2.202093
-2.907445	0.705177	-2.202269
-2.640370	0.437598	-2.202772
-2.464730	0.261140	-2.203590
-2.559681	0.356798	-2.202883
-2.517903	0.315815	-2.202088
-2.576860	0.373087	-2.203773
-2.621710	0.420748	-2.200962
-2.598747	0.396797	-2.201949
-2.599504	0.396598	-2.202906
-2.726950	0.526167	-2.200782
-2.630136	0.428619	-2.201517
-2.644669	0.444337	-2.200332
-2.500270	0.297133	-2.203136
-2.607993	0.405691	-2.202302
-2.623446	0.419730	-2.203717
-2.526080	0.322824	-2.203257
-2.722705	0.517686	-2.205019
-2.855507	0.653627	-2.201880
-2.542690	0.338836	-2.203854
